""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1739573"	0.0248706231398467	1.01738845145806	7.70334905357096	0.391713598555346	0.695731361404973	0.903371643044069	NA	NA	NA
"ILMN_1713835"	-0.0314790159094058	-1.02205937925337	5.4222914801177	-0.391587033238846	0.695824724588633	0.90340810518717	NA	NA	NA
"ILMN_1679678"	0.0278209749432217	1.01947116824419	5.51038418211704	0.391560936931238	0.695843975577773	0.90340810518717	NA	NA	NA
"ILMN_1763162"	-0.0257241415450318	-1.01799053066498	5.36249725657314	-0.39150991714984	0.695881612938982	0.90340810518717	NA	NA	NA
"ILMN_1807535"	-0.0478565099669833	-1.03372791685414	6.75600969706672	-0.391302151382976	0.696034889823968	0.903554215919884	NA	NA	NA
"ILMN_1803367"	-0.0204120204335683	-1.01424909864519	5.31503933660142	-0.391184574832911	0.696121636164602	0.903590065801107	NA	NA	NA
"ILMN_1753365"	0.0191803796868235	1.01338359525647	5.2216248756938	0.391154305257571	0.696143969284472	0.903590065801107	NA	NA	NA
"ILMN_1776842"	0.0316963596350927	1.02221336531459	6.4932244281693	0.390941729519761	0.696300816742342	0.903705061826946	NA	NA	NA
"ILMN_1727466"	-0.0400024529933971	-1.02811557474454	6.49051991876967	-0.390844356092886	0.696372667389051	0.903705061826946	NA	NA	NA
"ILMN_1753462"	-0.0115991577845493	-1.00807233049195	4.85135022414146	-0.390835371783172	0.696379296938457	0.903705061826946	NA	NA	NA
"ILMN_1678152"	0.030308399248892	1.02123040678629	9.10219445303919	0.390752028496389	0.696440797317459	0.903705061826946	NA	NA	NA
"ILMN_1801927"	0.0206237217181163	1.01439794062883	5.41629533486655	0.390708481928674	0.696472931844788	0.903705061826946	NA	NA	NA
"ILMN_1791625"	-0.0294815126058698	-1.02064525205334	5.8906302034388	-0.390690905417695	0.696485902319342	0.903705061826946	NA	NA	NA
"ILMN_1730984"	0.0336281802704353	1.02358306267015	5.80638849553859	0.390623555248476	0.696535603776983	0.903705061826946	NA	NA	NA
"ILMN_1785060"	-0.0244974045234605	-1.017125291754	10.3073021948821	-0.390575603667611	0.696570990731706	0.903705061826946	NA	NA	NA
"ILMN_1738604"	-0.0356892875153649	-1.02504645039025	6.32387480154529	-0.390498173742811	0.696628133303393	0.903705061826946	NA	NA	NA
"ILMN_1676797"	-0.0135918006309258	-1.00946563671557	5.02841171183639	-0.390482185782032	0.696639932487496	0.903705061826946	NA	NA	NA
"ILMN_1663367"	0.0178951575928006	1.01248122643203	5.2344723858756	0.390333639973557	0.696749563473496	0.903794428493511	NA	NA	NA
"ILMN_1794782"	0.0353699774686872	1.02481960313424	8.89975989233508	0.390010955539353	0.696987735667524	0.904050513246118	NA	NA	NA
"ILMN_1778161"	-0.0249147117136313	-1.01741954319258	7.97887092049612	-0.389804436639791	0.697140182314259	0.904129887892749	NA	NA	NA
"ILMN_1712147"	0.0209834500302047	1.01465090688039	8.41963896678862	0.389776584415329	0.697160743014169	0.904129887892749	NA	NA	NA
"ILMN_1760434"	0.0156532418001144	1.01090907513518	5.14318117633385	0.389752004990144	0.697178887897864	0.904129887892749	NA	NA	NA
"ILMN_1696746"	-0.0233634698172769	-1.01632616200284	5.5277142879789	-0.389707213306409	0.697211954209397	0.904129887892749	NA	NA	NA
"ILMN_1702125"	-0.0207322652686925	-1.01447426340888	5.2876689695561	-0.389418952043664	0.697424769564746	0.904303163922498	NA	NA	NA
"ILMN_1702489"	0.0176782768185295	1.0123290312684	5.12304714632034	0.389411339109853	0.697430390309611	0.904303163922498	NA	NA	NA
"ILMN_1700147"	-0.0523818611337139	-1.03697553757253	9.66481980914928	-0.389273052760471	0.697532492139115	0.904303163922498	NA	NA	NA
"ILMN_1786278"	-0.0152839217370783	-1.01065032244701	5.00013231245226	-0.389264755962768	0.697538618141524	0.904303163922498	NA	NA	NA
"ILMN_1775011"	0.0321662467080081	1.02254635535207	7.93054628596017	0.389250162606146	0.697549393303362	0.904303163922498	NA	NA	NA
"ILMN_1783278"	0.0210390091766062	1.01468998251466	5.344911107105	0.389142618534969	0.697628801521427	0.904331632519143	NA	NA	NA
"ILMN_1710522"	0.0236766665942674	1.01654682168696	5.43594041992224	0.389093218712735	0.697665278401754	0.904331632519143	NA	NA	NA
"ILMN_1806691"	-0.031949850846132	-1.02239299085058	5.82519180666697	-0.388992627336751	0.697739557356357	0.904331632519143	NA	NA	NA
"ILMN_1748254"	0.0447104686048116	1.03147615377577	6.05530858508679	0.38894169285372	0.697777169648121	0.904331632519143	NA	NA	NA
"ILMN_1763386"	0.0261492693127931	1.01829055236068	10.0855472348136	0.388903936362589	0.697805051206646	0.904331632519143	NA	NA	NA
"ILMN_1744912"	-0.052728793971033	-1.03722493478787	9.94712211940915	-0.388821386609956	0.697866012111253	0.904331632519143	NA	NA	NA
"ILMN_1735355"	0.00894001487538639	1.00621598565652	4.8416379453232	0.388750874464476	0.697918085104205	0.904331632519143	NA	NA	NA
"ILMN_1663780"	0.0217619556802767	1.01519857953845	5.52482184218494	0.388742639645517	0.697924166585083	0.904331632519143	NA	NA	NA
"ILMN_1686466"	-0.0139985040662575	-1.00975025058383	5.04964025977125	-0.388657385577365	0.697987128558255	0.904331632519143	NA	NA	NA
"ILMN_1725808"	-0.013363935000219	-1.00930620984223	4.95136235058886	-0.388650811659483	0.697991983625838	0.904331632519143	NA	NA	NA
"ILMN_1730504"	0.0297691896516311	1.02084879159455	10.1450406604443	0.38854997474095	0.698066456767891	0.904331632519143	NA	NA	NA
"ILMN_1750306"	0.0217284005619806	1.01517496767917	5.34759808485005	0.388524320667042	0.698085404061122	0.904331632519143	NA	NA	NA
"ILMN_1750658"	0.0167810698397083	1.01169966312061	10.5757620599481	0.388463179839205	0.698130561521161	0.904331632519143	NA	NA	NA
"ILMN_1745497"	-0.0203814070042245	-1.01422757690095	9.23379064324944	-0.388388858369037	0.698185455405608	0.904331632519143	NA	NA	NA
