""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1799819"	-0.177578438551243	-1.13098393638089	10.4071153432158	-4.19590626049776	4.25546842633921e-05	0.011723396000584	NA	NA	NA
"ILMN_1692390"	-0.5860095764857	-1.50108906158149	7.9086825694082	-4.19517367003017	4.26801602468612e-05	0.011723396000584	NA	NA	NA
"ILMN_1701331"	0.18320652540863	1.13540462652904	11.3905466969277	4.19476121293334	4.27509603418947e-05	0.011723396000584	NA	NA	NA
"ILMN_1665964"	0.321749346360778	1.24984513579742	9.92391924437678	4.19444448863764	4.28054037165211e-05	0.011723396000584	NA	NA	NA
"ILMN_1725121"	-0.17346746878948	-1.12776577688619	11.365057135004	-4.17290667838957	4.66673223160075e-05	0.0125284302462857	NA	NA	NA
"ILMN_1679041"	0.467592720353397	1.38280020285398	6.73489065588141	4.17050377124144	4.71182823637733e-05	0.0125284302462857	NA	NA	NA
"ILMN_1801488"	-0.262142457382235	-1.19925832742845	5.86351168562405	-4.16880786870864	4.74390615167688e-05	0.0125284302462857	NA	NA	NA
"ILMN_1729217"	0.306708002247558	1.23688211160441	8.09276480613554	4.15806606176444	4.95198808139266e-05	0.0129241063056017	NA	NA	NA
"ILMN_1736178"	-0.459063420051817	-1.37464912303589	7.62671817543953	-4.15493959142072	5.01417240499869e-05	0.012934232631685	NA	NA	NA
"ILMN_1773963"	0.294394225615242	1.22636992767065	10.3072670500292	4.14891253623771	5.13616050678646e-05	0.0130966189290288	NA	NA	NA
"ILMN_1733956"	-0.178939210153816	-1.13205120064482	9.96484342623797	-4.14588955128751	5.19840889942971e-05	0.0131047162528351	NA	NA	NA
"ILMN_1735572"	0.287155395750974	1.22023193697092	7.22126235006289	4.1297794277126	5.54248827734832e-05	0.013436176319858	NA	NA	NA
"ILMN_1785005"	0.331351774370242	1.25819172110203	10.3524994630345	4.125926859932	5.62793751571766e-05	0.013436176319858	NA	NA	NA
"ILMN_1682312"	0.295602290386547	1.22739727907279	12.2733412027224	4.12436483718342	5.66294014981066e-05	0.013436176319858	NA	NA	NA
"ILMN_1757262"	-0.287742144290159	-1.22072831000846	7.44381991503305	-4.12146506903656	5.72847167252808e-05	0.013436176319858	NA	NA	NA
"ILMN_1659240"	0.208115379305531	1.15517816604881	11.8260477950233	4.12126047631679	5.73312248771653e-05	0.013436176319858	NA	NA	NA
"ILMN_1771376"	0.243640948592789	1.18397691237219	11.4140730783928	4.11712199879315	5.82797644268449e-05	0.013436176319858	NA	NA	NA
"ILMN_1660636"	0.239166297017921	1.18031038787787	5.49051866928798	4.11019750021609	5.99004615369914e-05	0.013436176319858	NA	NA	NA
"ILMN_1810962"	-0.4546308922886	-1.37043214058397	6.11624898325067	-4.10706807472646	6.06469480137433e-05	0.013436176319858	NA	NA	NA
"ILMN_1809477"	0.259598183664315	1.19714523185372	10.4657467326468	4.10603102557905	6.08962767279385e-05	0.013436176319858	NA	NA	NA
"ILMN_1725175"	0.249405679832777	1.18871732042103	8.3807907178077	4.10378999200139	6.14384152762959e-05	0.013436176319858	NA	NA	NA
"ILMN_1710434"	-0.292535005496469	-1.2247905065062	13.2835802179052	-4.10033135609366	6.22841614235612e-05	0.013436176319858	NA	NA	NA
"ILMN_1758778"	-0.207214217025008	-1.15445682307358	10.3798236412309	-4.09868847921288	6.26897791838178e-05	0.013436176319858	NA	NA	NA
"ILMN_1728071"	0.187005931256231	1.13839870928821	9.3674087499574	4.095100089238	6.35845197488378e-05	0.013436176319858	NA	NA	NA
"ILMN_1655635"	-0.231954498048218	-1.17442492979621	10.6342747299644	-4.09411679641366	6.38318166353852e-05	0.013436176319858	NA	NA	NA
"ILMN_1754727"	-0.323387838322913	-1.25126541138281	6.82180377258786	-4.09361696585327	6.3957875019271e-05	0.013436176319858	NA	NA	NA
"ILMN_1725620"	-0.169757480351471	-1.12486937621568	11.1913439471825	-4.09340942984555	6.40102858399595e-05	0.013436176319858	NA	NA	NA
"ILMN_1682775"	-0.381660261867214	-1.30284030928827	7.03874499609655	-4.09278779509495	6.41675178896208e-05	0.013436176319858	NA	NA	NA
"ILMN_1773620"	-0.284326328864755	-1.21784145585881	10.4344724887735	-4.08903066242391	6.51256960009472e-05	0.013436176319858	NA	NA	NA
"ILMN_1714602"	0.30245401295437	1.23324036243143	10.8762340469177	4.08460538342207	6.62717849367023e-05	0.013436176319858	NA	NA	NA
"ILMN_1719097"	-0.135600631731555	-1.09855007376394	11.1300109826331	-4.08369754095462	6.65092713804122e-05	0.013436176319858	NA	NA	NA
"ILMN_1726368"	-0.417243579978993	-1.33537374446134	7.25150801278458	-4.08236218521968	6.68600690540385e-05	0.013436176319858	NA	NA	NA
"ILMN_1808898"	-0.425539414075802	-1.34307457556029	6.32105098807746	-4.08125725006386	6.71516693547891e-05	0.013436176319858	NA	NA	NA
"ILMN_1779015"	0.357888423710833	1.28154880689306	11.111629134985	4.08096372990404	6.72293351741904e-05	0.013436176319858	NA	NA	NA
"ILMN_1715068"	0.568957994821449	1.48345174137102	10.6084049666011	4.07655996196793	6.84049166003513e-05	0.013549059552341	NA	NA	NA
"ILMN_1774087"	-0.401494153254331	-1.32087519094634	7.44138517836044	-4.06350013133886	7.20076436003496e-05	0.0139133802297707	NA	NA	NA
"ILMN_1712751"	0.324531799674447	1.25225797521845	9.17585657685099	4.06311676502318	7.21160869444079e-05	0.0139133802297707	NA	NA	NA
"ILMN_1705449"	-0.388781740729747	-1.30928733152122	6.95856310234478	-4.06308245780196	7.21257990634528e-05	0.0139133802297707	NA	NA	NA
"ILMN_1690829"	-0.288293284444795	-1.22119474324441	5.47045062022339	-4.05231861997652	7.52353407438415e-05	0.014388110336736	NA	NA	NA
"ILMN_1715332"	-0.372062851788239	-1.29420203586502	8.23543948575394	-4.04180133918256	7.8396839071748e-05	0.0148645767347663	NA	NA	NA
"ILMN_1671839"	-0.252397312949552	-1.1911848521589	12.4730846118503	-4.02857737595142	8.25519123144582e-05	0.0154744397601796	NA	NA	NA
"ILMN_1806906"	0.39842448112816	1.31806770697691	7.04441274860883	4.02716343859993	8.30083993626657e-05	0.0154744397601796	NA	NA	NA
"ILMN_1735273"	-0.297388935984707	-1.22891823971384	5.72414575322449	-4.01856031579848	8.58381699704505e-05	0.0158686163552039	NA	NA	NA
"ILMN_1693394"	0.208205510041788	1.15525033674881	11.2341686722997	4.0116077337107	8.81919500328962e-05	0.0161368859068003	NA	NA	NA
"ILMN_1753111"	0.710020145248482	1.6358269590257	7.06816541535483	4.01000228251746	8.87441435552485e-05	0.0161368859068003	NA	NA	NA
"ILMN_1697971"	-0.255804457909336	-1.19400134182286	10.8879389914243	-4.00515285847087	9.04321664328786e-05	0.0163101396759917	NA	NA	NA
"ILMN_1730734"	0.283758087051115	1.21736187275257	11.5886769433886	3.99319625498455	9.47257285690354e-05	0.0167999155483802	NA	NA	NA
"ILMN_1791006"	-0.438651818230525	-1.35533718860608	7.99424385018965	-3.99251458314554	9.49762725778604e-05	0.0167999155483802	NA	NA	NA
"ILMN_1811652"	-0.229893490832744	-1.17274836609461	9.20889669566179	-3.9913124607089	9.54196429451813e-05	0.0167999155483802	NA	NA	NA
"ILMN_1750300"	0.254293962185833	1.19275188157469	9.33952465292204	3.98870921584365	9.63865432549487e-05	0.016836528154077	NA	NA	NA
"ILMN_1763609"	0.527512997882571	1.44144221011845	7.44281681799288	3.98114064088726	9.92509354439728e-05	0.0172014277491335	NA	NA	NA
"ILMN_1740597"	0.543131734517424	1.45713216061475	6.31599137147373	3.97233548345575	0.000102685288183011	0.0174936646103823	NA	NA	NA
"ILMN_1712283"	-0.534760250794364	-1.4487013872007	6.98768907328798	-3.97133517321413	0.000103082525374285	0.0174936646103823	NA	NA	NA
"ILMN_1810267"	-0.454137352924341	-1.36996340220805	8.06566492026941	-3.97078197981944	0.000103302833752257	0.0174936646103823	NA	NA	NA
"ILMN_1676986"	-0.334613428047789	-1.26103946644485	10.5936879299642	-3.9661815718173	0.000105152374811943	0.0176719718396071	NA	NA	NA
"ILMN_1703074"	0.249830303422656	1.18906724309402	10.0297994135912	3.96258454321796	0.000106620423880178	0.0177839660402847	NA	NA	NA
"ILMN_1654541"	-0.290198560701909	-1.22280856344334	7.94458424288418	-3.95677725030788	0.000109031776157924	0.0179902298182049	NA	NA	NA
"ILMN_1745699"	-0.329815069103296	-1.25685225543175	8.05328728092168	-3.95571376207794	0.000109478949939491	0.0179902298182049	NA	NA	NA
"ILMN_1791896"	-0.159151722286938	-1.11663038722009	10.968287359832	-3.94823734677119	0.000112672219487039	0.0183788273316211	NA	NA	NA
"ILMN_1742827"	0.177761038172683	1.1311270922819	9.96052197770326	3.93907531949621	0.000116706291999045	0.0188979005964001	NA	NA	NA
