""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1696316"	0.288277589570051	1.22118145811225	7.79982957969905	2.28531122460257	0.0234560377355836	0.135754954637669	NA	NA	NA
"ILMN_1674380"	0.257398457765725	1.1953212949122	7.42922745415262	2.28516790506519	0.0234646184333047	0.135769195441949	NA	NA	NA
"ILMN_1655924"	-0.255423016736215	-1.19368569571834	8.03003577077808	-2.28480073735558	0.0234866137008715	0.13586102694658	NA	NA	NA
"ILMN_1791423"	0.201714198990795	1.15006404060742	5.51211203299409	2.28461368027915	0.0234978263347062	0.135862232145583	NA	NA	NA
"ILMN_1653434"	0.129328411946731	1.09378441584183	5.16408818852727	2.2845275484811	0.0235029908487533	0.135862232145583	NA	NA	NA
"ILMN_1711930"	0.163585434983908	1.12006731148331	10.8008236290921	2.28449079270585	0.0235051950493485	0.135862232145583	NA	NA	NA
"ILMN_1742143"	0.331651728681674	1.2584533420659	6.34583908507285	2.2841947519396	0.0235229548625854	0.135900975648376	NA	NA	NA
"ILMN_1791311"	0.118661305073857	1.08572693524593	5.18181799478253	2.28409683343655	0.0235288316856081	0.135900975648376	NA	NA	NA
"ILMN_1713147"	-0.265010187371197	-1.20164453472667	5.81153802521837	-2.28407276830656	0.0235302762110265	0.135900975648376	NA	NA	NA
"ILMN_1731353"	-0.291550426309725	-1.22395492323259	5.80673242397639	-2.28388762234894	0.0235413923155753	0.135929788424967	NA	NA	NA
"ILMN_1684289"	-0.171725513676765	-1.12640489896487	10.4739132054507	-2.28355945534518	0.023561106649193	0.136008220115977	NA	NA	NA
"ILMN_1741997"	-0.203855015014229	-1.15177188814126	8.925805970697	-2.28287960655775	0.0236019939120523	0.136208801494529	NA	NA	NA
"ILMN_1669299"	-0.187474335251187	-1.13876837651536	5.54783257302251	-2.28254264357919	0.0236222824395778	0.136290432676097	NA	NA	NA
"ILMN_1653591"	0.125758541167944	1.09108125131295	5.28955375785743	2.28209053618369	0.0236495277774789	0.136412148782005	NA	NA	NA
"ILMN_1720964"	-0.432639731742237	-1.34970089717591	8.0126808570299	-2.28164555480069	0.0236763705220731	0.136531480026428	NA	NA	NA
"ILMN_1659782"	0.164188859136404	1.12053589078468	9.73849177145419	2.28137223260001	0.0236928714291425	0.136581011656093	NA	NA	NA
"ILMN_1679299"	0.0938706908799505	1.06722967768806	4.99935698103399	2.28129934561293	0.0236972734342005	0.136581011656093	NA	NA	NA
"ILMN_1755364"	-0.133725712224736	-1.09712333068916	11.3684818637246	-2.28107708950995	0.023710700995271	0.136622906721842	NA	NA	NA
"ILMN_1699598"	-0.175208582945198	-1.12912764078991	10.1692308171665	-2.28066008957483	0.0237359119280828	0.136732659104801	NA	NA	NA
"ILMN_1793474"	0.223399534220881	1.16748137469731	10.7123697648994	2.28052062048985	0.0237443491647816	0.136745753341515	NA	NA	NA
"ILMN_1736223"	0.154471065072741	1.11301347955768	5.32762800286713	2.28026574332309	0.0237597748364936	0.136799077335264	NA	NA	NA
"ILMN_1751301"	-0.237686885036379	-1.17910065866732	6.01019407301285	-2.28005634205183	0.0237724547754622	0.136836568951441	NA	NA	NA
"ILMN_1759765"	0.134058917289056	1.09737675172311	5.34968053736616	2.27967779665898	0.0237953919721852	0.136933067577421	NA	NA	NA
"ILMN_1712050"	0.226942208223935	1.17035175834299	7.90370121583508	2.27939671964787	0.0238124357890233	0.13697509415113	NA	NA	NA
"ILMN_1773073"	0.165159106936296	1.12128973211453	9.44749344809513	2.27927050984066	0.023820092313523	0.13697509415113	NA	NA	NA
"ILMN_1809323"	0.0924805248212044	1.06620180148503	4.9868992323014	2.27925194731769	0.0238212185915551	0.13697509415113	NA	NA	NA
"ILMN_1741960"	0.288906177308427	1.22171364746679	7.0902834515251	2.27875855448133	0.0238511721980859	0.137111791666841	NA	NA	NA
"ILMN_1804870"	0.13026520414861	1.09449487884637	5.23917641924984	2.27835292945553	0.0238758221369014	0.137217937379539	NA	NA	NA
"ILMN_1721457"	-0.1981061771563	-1.14719145027627	9.40510278609979	-2.27787138721297	0.0239051145073063	0.137350701950293	NA	NA	NA
"ILMN_1712088"	0.19759261436291	1.14678315193225	8.74301646392298	2.27732845839227	0.0239381787320279	0.137505063954248	NA	NA	NA
"ILMN_1725166"	-0.132598945108909	-1.09626679494527	5.18950265288644	-2.27669044981928	0.0239770843937099	0.137692891584277	NA	NA	NA
"ILMN_1728094"	-0.208298221825026	-1.15532457888404	7.74013424435512	-2.27639511064758	0.0239951128432539	0.137760761727418	NA	NA	NA
"ILMN_1760708"	-0.36031577728879	-1.28370684474548	6.27904464947432	-2.27619254987506	0.0240074846535314	0.137796129250696	NA	NA	NA
"ILMN_1795944"	-0.33045575144318	-1.25741053132969	5.95286848541387	-2.27602410046766	0.0240177772903411	0.137805188851204	NA	NA	NA
"ILMN_1717803"	0.157927026913857	1.11568288844235	5.49202172795583	2.27596340450403	0.0240214868954024	0.137805188851204	NA	NA	NA
"ILMN_1681081"	-0.319616347570413	-1.24799862749037	7.30027991162117	-2.27564696617718	0.0240408350318849	0.137880528528266	NA	NA	NA
"ILMN_1734991"	0.319653645903401	1.24803089270843	10.4697747637301	2.27519310599307	0.0240686094031941	0.138004143448038	NA	NA	NA
"ILMN_1669927"	0.233649992574121	1.17580595732876	9.90719071423841	2.27508478032591	0.0240752426327769	0.138006507122874	NA	NA	NA
"ILMN_1730061"	-0.293966496642353	-1.22600638847303	6.20748676580937	-2.27437054902084	0.0241190179988745	0.13822172443478	NA	NA	NA
"ILMN_1696532"	-0.179797487036945	-1.13272487208482	9.37058130608056	-2.27361957103393	0.0241651206072201	0.138415785011316	NA	NA	NA
"ILMN_1668414"	-0.125867485306827	-1.09116364668563	11.0117159136902	-2.27361568275978	0.0241653595090528	0.138415785011316	NA	NA	NA
"ILMN_1790311"	0.271886059406761	1.20738523133189	7.11741229452005	2.27296568528247	0.0242053254343741	0.138608915703705	NA	NA	NA
"ILMN_1754600"	0.273123042704781	1.20842090123075	7.00882885782656	2.27285484616375	0.0242121462822535	0.138612194354971	NA	NA	NA
"ILMN_1676611"	-0.157115180421307	-1.11505523782164	10.3375439538166	-2.27264523761802	0.0242250498229513	0.138640899808335	NA	NA	NA
"ILMN_1706609"	0.119477717352382	1.08634151533918	13.6253362628912	2.27257037884025	0.0242296595995724	0.138640899808335	NA	NA	NA
"ILMN_1700967"	0.273477742966657	1.20871803949859	7.94474337390102	2.27232439074159	0.0242448128580294	0.13869183301767	NA	NA	NA
"ILMN_1746618"	0.22452094009281	1.16838920995825	8.39773899674893	2.27212857156698	0.0242568815518006	0.138725099341362	NA	NA	NA
"ILMN_1692719"	0.218818090518974	1.1637797841064	6.04824494634464	2.27202501375477	0.024263266131593	0.138725849449294	NA	NA	NA
"ILMN_1747184"	-0.224574900206407	-1.16843291121996	7.21930479245448	-2.2718318013481	0.0242751820521778	0.138727570610317	NA	NA	NA
"ILMN_1765246"	-0.197177834811738	-1.14645349540963	10.5162137322501	-2.27181733951422	0.0242760741574672	0.138727570610317	NA	NA	NA
"ILMN_1697081"	0.151357905094221	1.11061432166377	5.27604467095541	2.27134790759258	0.0243050475092316	0.138829451193171	NA	NA	NA
"ILMN_1703034"	0.102892421470332	1.07392438850417	5.11774756577781	2.27119842978119	0.0243142796256648	0.138829451193171	NA	NA	NA
"ILMN_1731948"	0.106302044734734	1.07646547157228	5.11801323478945	2.27109554452364	0.0243206358522227	0.138829451193171	NA	NA	NA
"ILMN_1653376"	0.137372731122399	1.09990028012518	5.30238099919704	2.27108201124768	0.024321472042832	0.138829451193171	NA	NA	NA
"ILMN_1765287"	0.2343741768487	1.17639632043952	5.93214182435426	2.27101008612367	0.0243259165557158	0.138829451193171	NA	NA	NA
"ILMN_1793673"	-0.160420958088957	-1.11761319428631	9.06868459795998	-2.27092054079956	0.0243314508762643	0.138829451193171	NA	NA	NA
"ILMN_1764508"	0.121615815243857	1.08795268501211	5.1022366544745	2.27071651668542	0.0243440646323077	0.13886570578635	NA	NA	NA
"ILMN_1769388"	0.113506350604113	1.08185440124044	5.16544916523303	2.27051308589651	0.0243566473955525	0.138901764993043	NA	NA	NA
"ILMN_1700860"	0.0808300054902506	1.05762633487979	4.97086811558149	2.27021276446393	0.0243752335047826	0.138972032914443	NA	NA	NA
"ILMN_1723374"	-0.0820346960939984	-1.05850985120141	4.98551743036465	-2.26984158650462	0.0243982218637642	0.139067357098085	NA	NA	NA
"ILMN_1757837"	0.0922095659876805	1.06600157228865	5.00979976108444	2.26944264596904	0.0244229507787369	0.139172550751477	NA	NA	NA
"ILMN_1727652"	-0.27554279829793	-1.21044942196993	8.12284560138803	-2.26917887452673	0.0244393130640344	0.13923002594056	NA	NA	NA
"ILMN_1730740"	-0.140347943176089	-1.10217090080833	5.29868086147106	-2.26870188895418	0.0244689257833426	0.139328920227666	NA	NA	NA
"ILMN_1797030"	0.171097849585849	1.12591494778784	7.21688009863131	2.26862952795523	0.024473420912645	0.139328920227666	NA	NA	NA
"ILMN_1689342"	-0.131090772377477	-1.09512137214872	8.91791917520999	-2.26859583846466	0.0244755139797699	0.139328920227666	NA	NA	NA
"ILMN_1681136"	0.197555992397319	1.1467540418855	5.96814998223221	2.26812208893568	0.0245049637496884	0.139460778815569	NA	NA	NA
"ILMN_1661537"	0.2310194844185	1.17366402917572	11.5845104265858	2.26784898176809	0.0245219550199082	0.139521685088906	NA	NA	NA
"ILMN_1700935"	0.151354090225213	1.1106113849083	5.53935432195116	2.26735284758387	0.0245528481759139	0.139661636906275	NA	NA	NA
"ILMN_1679045"	0.265652195672551	1.20217939304649	10.3394274797067	2.26703812501321	0.0245724628611284	0.13973737916208	NA	NA	NA
"ILMN_1798540"	-0.205697582784161	-1.15324383716269	8.08924662531498	-2.26659313879275	0.0246002194235098	0.139825713549756	NA	NA	NA
"ILMN_1764036"	-0.133411439887429	-1.09688436268012	5.16235090705957	-2.26656135468506	0.0246022030439257	0.139825713549756	NA	NA	NA
"ILMN_1701204"	0.17024254590993	1.12524764543699	5.37014312521993	2.26636320095854	0.0246145728087272	0.139825713549756	NA	NA	NA
"ILMN_1780949"	-0.115084114322928	-1.08303818871677	5.22173179604232	-2.26633325386604	0.0246164427312769	0.139825713549756	NA	NA	NA
"ILMN_1692646"	0.11953921738386	1.08638782551529	5.19656252886188	2.26628411570131	0.0246195112299561	0.139825713549756	NA	NA	NA
"ILMN_1719756"	-0.267183799932834	-1.20345633705837	11.4374889940552	-2.26606862079818	0.0246329720446207	0.139866355730193	NA	NA	NA
"ILMN_1684038"	0.212157445051585	1.15841922059057	6.39482516531576	2.26589603189442	0.0246437573867839	0.13989178962856	NA	NA	NA
"ILMN_1728894"	0.100508986547085	1.07215165369932	5.16148595919989	2.26574706435527	0.0246530699106237	0.139908852109817	NA	NA	NA
"ILMN_1719622"	-0.190813053428761	-1.14140679235203	10.4456225234504	-2.26517938444485	0.024688585909584	0.140074575401077	NA	NA	NA
"ILMN_1788786"	0.0940342443272662	1.06735067275792	5.10763796350548	2.26490071741584	0.0247060366210028	0.140137743901899	NA	NA	NA
"ILMN_1773576"	-0.137236862337645	-1.09979669962245	11.9071955926423	-2.2647150830666	0.0247176674096841	0.140167876742441	NA	NA	NA
"ILMN_1804522"	0.151963989504771	1.11108099509042	7.68997979447785	2.26442930928155	0.02473558171164	0.140203507787611	NA	NA	NA
"ILMN_1724149"	-0.0748220718592826	-1.05323113253911	4.91699977902451	-2.264413218004	0.0247365907627439	0.140203507787611	NA	NA	NA
"ILMN_1788878"	-0.172711202542541	-1.12717475268357	5.50978262477925	-2.26416540629362	0.0247521350690123	0.140255776339966	NA	NA	NA
"ILMN_1656287"	-0.14222955663806	-1.10360932856603	13.8680554931775	-2.26378071806767	0.0247762820301808	0.140356751929911	NA	NA	NA
"ILMN_1753345"	-0.304695716263383	-1.23515809824084	5.7435677405735	-2.26341961189853	0.0247989674579541	0.140427651026129	NA	NA	NA
"ILMN_1806825"	0.262518136408439	1.1995706559892	6.44394511685052	2.26337999049406	0.0248014576595914	0.140427651026129	NA	NA	NA
"ILMN_1751398"	-0.146879593077398	-1.10717217634952	5.29061687558513	-2.26303090167485	0.0248234072993823	0.14044812132432	NA	NA	NA
"ILMN_1798598"	0.182999437428095	1.13524165946402	5.97260362967033	2.26294665659686	0.0248287069130927	0.14044812132432	NA	NA	NA
"ILMN_1748124"	0.225982721002381	1.16957365611481	14.280861538986	2.26293438033259	0.0248294792597749	0.14044812132432	NA	NA	NA
"ILMN_1706498"	0.209201659225273	1.15604828714035	9.97354229917195	2.26291979007756	0.0248303972157404	0.14044812132432	NA	NA	NA
"ILMN_1662306"	-0.23467003958959	-1.17663759633008	7.18148344388681	-2.26246432288124	0.0248590681557315	0.140509562524212	NA	NA	NA
"ILMN_1763371"	0.10767408303553	1.07748970354506	5.01064531963679	2.26245246407029	0.0248598150351162	0.140509562524212	NA	NA	NA
"ILMN_1682198"	-0.184948510251233	-1.1367764009916	5.90020482190845	-2.26244538120798	0.0248602611299824	0.140509562524212	NA	NA	NA
"ILMN_1689955"	0.224797101633831	1.16861288512164	6.51846462903809	2.26220104824265	0.0248756540591944	0.140526082329002	NA	NA	NA
"ILMN_1799622"	-0.139159471322002	-1.10126332182122	5.28471633008605	-2.26210997868805	0.0248813935521499	0.140526082329002	NA	NA	NA
"ILMN_1723477"	0.100179963136835	1.07190716490535	5.13158967517149	2.26207215170934	0.0248837778685284	0.140526082329002	NA	NA	NA
"ILMN_1654468"	-0.123806759743913	-1.08960615629841	5.25455830792037	-2.26199689199819	0.0248885222444397	0.140526082329002	NA	NA	NA
"ILMN_1689655"	-0.19675392243175	-1.14611667825699	14.3333648345072	-2.26188475863725	0.0248955926022118	0.140529971291387	NA	NA	NA
"ILMN_1811574"	-0.353709858482123	-1.27784234949447	10.8049675568327	-2.26178505807652	0.0249018805060603	0.140529971291387	NA	NA	NA
"ILMN_1722873"	-0.154275882328297	-1.11286290973888	10.7711192457083	-2.26164042800067	0.0249110044844572	0.140545707905188	NA	NA	NA
"ILMN_1672589"	-0.204316910201528	-1.15214070001667	9.68044833876281	-2.26136650076904	0.0249282931649914	0.140583340947476	NA	NA	NA
"ILMN_1784492"	-0.119404366822765	-1.08628628419358	5.20756087948766	-2.26133393775098	0.0249303490482947	0.140583340947476	NA	NA	NA
"ILMN_1702568"	0.212429132828067	1.1586373941962	6.4902550487268	2.26089611420005	0.0249580056489702	0.140676363025308	NA	NA	NA
"ILMN_1706426"	0.168255079435017	1.12369856390507	10.5551752924911	2.26087202966453	0.0249595278068703	0.140676363025308	NA	NA	NA
"ILMN_1803392"	0.206339890273048	1.15375739134409	10.2363450541577	2.26057173505335	0.0249785134231681	0.140731437797624	NA	NA	NA
"ILMN_1708916"	-0.313832650951198	-1.24300547498691	9.62644568235522	-2.26046341665194	0.0249853647635315	0.140731437797624	NA	NA	NA
"ILMN_1793203"	-0.16258848195487	-1.1192935729368	9.64450826466023	-2.26041653006664	0.0249883309360278	0.140731437797624	NA	NA	NA
"ILMN_1738424"	0.161696210818784	1.11860153162275	11.0754697671455	2.26027581120559	0.0249972350386986	0.14074585332449	NA	NA	NA
"ILMN_1710000"	0.293946090525936	1.22598904741934	6.42291544666537	2.25964694220677	0.0250370611050667	0.140934322140269	NA	NA	NA
"ILMN_1780762"	0.178920268547602	1.13203633767885	6.35073253413818	2.25919432338647	0.0250657595765194	0.141060073679733	NA	NA	NA
"ILMN_1810962"	-0.311139682626362	-1.24068741602348	6.11624898325067	-2.2589896860621	0.0250787441089892	0.141097352095819	NA	NA	NA
"ILMN_1753002"	0.132447016516349	1.09615135440032	11.7933269087029	2.25861772887324	0.0251023603634863	0.141194412348778	NA	NA	NA
"ILMN_1693345"	-0.0922833393704504	-1.06605608453868	4.94917168589289	-2.25851697644829	0.025108760662924	0.141194612559267	NA	NA	NA
"ILMN_1751346"	-0.0968880544606193	-1.06946409988215	4.96868591793762	-2.2578986839024	0.0251480689086983	0.141315202094481	NA	NA	NA
"ILMN_1677497"	0.174807848106404	1.12881404856583	5.58528354348647	2.25779419997436	0.0251547168273204	0.141315202094481	NA	NA	NA
"ILMN_1741148"	-0.157236959174397	-1.11514936427516	12.3795423108101	-2.25758985561659	0.0251677229224428	0.141315202094481	NA	NA	NA
"ILMN_1763455"	-0.548105423030341	-1.46216429021629	8.41898188866558	-2.2575006645118	0.0251734015913102	0.141315202094481	NA	NA	NA
"ILMN_1653652"	-0.461962040363924	-1.37741380392502	8.17533184977162	-2.25748457943456	0.0251744258239744	0.141315202094481	NA	NA	NA
"ILMN_1677955"	-0.259033219949166	-1.19667651796285	5.76778991288963	-2.25736750281714	0.0251818818853684	0.141315202094481	NA	NA	NA
"ILMN_1786759"	-0.161280139255436	-1.11827897476337	13.0635126357772	-2.25735002455171	0.0251829951595607	0.141315202094481	NA	NA	NA
"ILMN_1766085"	0.253575835355908	1.19215831608926	8.63744723673612	2.2572333990414	0.0251904246949253	0.141315202094481	NA	NA	NA
"ILMN_1652918"	-0.272046186426289	-1.20751924837826	7.42856414220694	-2.25721348720108	0.0251916933540486	0.141315202094481	NA	NA	NA
"ILMN_1734205"	-0.199681052701038	-1.14844443179656	11.778757168175	-2.25701614663562	0.025204269687797	0.141315202094481	NA	NA	NA
"ILMN_1757026"	-0.291838555941632	-1.22419939132154	7.51436952777511	-2.25699338712081	0.0252057204832297	0.141315202094481	NA	NA	NA
"ILMN_1662169"	-0.23915413865966	-1.18030044081652	6.00149957658672	-2.25697885455298	0.0252066468936107	0.141315202094481	NA	NA	NA
"ILMN_1813775"	0.159581310079011	1.11696293304182	12.898572523226	2.25672361091217	0.0252229228039899	0.141370722456724	NA	NA	NA
"ILMN_1693685"	-0.244750821203055	-1.1848881022609	9.15739007045865	-2.25632209530227	0.0252485444805903	0.141478583166813	NA	NA	NA
"ILMN_1663577"	-0.174784678972081	-1.12879592038658	8.6694197784753	-2.25557223015222	0.0252964560054056	0.141695024266422	NA	NA	NA
"ILMN_1717639"	0.52975583279846	1.44368484012633	8.28068833118032	2.25551766426635	0.0252999455066397	0.141695024266422	NA	NA	NA
"ILMN_1797975"	-0.282560363555608	-1.21635163995719	9.75744289606082	-2.25539739146347	0.0253076384640279	0.141697638836601	NA	NA	NA
"ILMN_1795266"	0.0974521002847182	1.06988230655691	5.11307855293208	2.25531066303404	0.0253131871037437	0.141697638836601	NA	NA	NA
"ILMN_1694077"	0.107642027597645	1.07746576292035	5.17167869877873	2.25511519136459	0.0253256967212406	0.141726232069126	NA	NA	NA
"ILMN_1703776"	0.130773275191888	1.09488039280995	5.2703258380884	2.25503121841933	0.0253310724014643	0.141726232069126	NA	NA	NA
"ILMN_1787657"	-0.222131109351966	-1.16645537019356	6.11034767662689	-2.25339762028912	0.0254358484176677	0.142244038020518	NA	NA	NA
"ILMN_1669259"	-0.12331879144517	-1.08923767693227	10.3244093795683	-2.25338833352858	0.0254364451328613	0.142244038020518	NA	NA	NA
"ILMN_1695058"	0.210530945056512	1.15711395018165	7.45638388666314	2.25297361619435	0.0254631049986895	0.142357238228561	NA	NA	NA
"ILMN_1796678"	1.17283862592416	2.25454862542735	9.79300149209658	2.2527760018484	0.0254758170967652	0.142392422896105	NA	NA	NA
"ILMN_1797379"	0.588020597126905	1.50318293861534	6.69945557755773	2.25260836110074	0.0254866053991893	0.142401839486934	NA	NA	NA
"ILMN_1795218"	-0.168172924221146	-1.12363457597642	10.6256659526735	-2.25255034167698	0.025490340092076	0.142401839486934	NA	NA	NA
"ILMN_1699798"	-0.16716025637502	-1.12284614230455	5.34189629322289	-2.25220527333483	0.0255125619027922	0.142490099005927	NA	NA	NA
"ILMN_1700815"	0.244602691405093	1.1847664492297	10.7370274787301	2.25193771273349	0.0255298039779538	0.142550508796106	NA	NA	NA
"ILMN_1813256"	-0.232997800387331	-1.17527453652983	8.91002248933257	-2.25182839571238	0.0255368514832902	0.142553979191069	NA	NA	NA
"ILMN_1812571"	0.143427406341883	1.10452602060665	10.3645846091915	2.25099528903264	0.0255906164007169	0.142818172134215	NA	NA	NA
"ILMN_1684271"	0.172719781420462	1.12718145536368	8.19513140323848	2.25075356371726	0.0256062347223735	0.142833579783159	NA	NA	NA
"ILMN_1774742"	0.172085810357663	1.12668624090902	5.42806929329876	2.25075325981341	0.0256062543633981	0.142833579783159	NA	NA	NA
"ILMN_1728331"	-0.265724206924157	-1.20223940060241	5.84694590553328	-2.25015879611839	0.025644699162821	0.143012067930624	NA	NA	NA
"ILMN_1778464"	0.194551088636414	1.14436802175591	9.5566076997921	2.24959494175221	0.0256812109258125	0.143141455614628	NA	NA	NA
"ILMN_1721653"	0.226545856547251	1.17003027171222	6.90901883404141	2.24953423772159	0.0256851444497868	0.143141455614628	NA	NA	NA
"ILMN_1730516"	-0.127344376374253	-1.09228124599984	5.21568936713733	-2.24949269926932	0.0256878363777614	0.143141455614628	NA	NA	NA
"ILMN_1660907"	0.234659827033868	1.17662926717239	6.92743188715002	2.24940206861375	0.025693710613841	0.143141455614628	NA	NA	NA
"ILMN_1696513"	-0.143419787183143	-1.104520187401	5.29769076193879	-2.24868848198263	0.0257400027505396	0.143318882256227	NA	NA	NA
"ILMN_1709451"	-0.166568673282651	-1.12238580896848	9.06204663704563	-2.24867813632562	0.0257406744335482	0.143318882256227	NA	NA	NA
"ILMN_1757521"	-0.222114330151749	-1.16644180386538	6.16255941413968	-2.2486057899948	0.0257453718849121	0.143318882256227	NA	NA	NA
"ILMN_1659524"	-0.256739633062408	-1.19477556113614	7.20726106106728	-2.24844861110472	0.0257555800956145	0.143318882256227	NA	NA	NA
"ILMN_1760087"	0.0808171658379761	1.05761692229184	4.9617963106898	2.24841350213773	0.0257578607805435	0.143318882256227	NA	NA	NA
"ILMN_1815010"	0.184972266084042	1.13679511963393	8.37571367448339	2.24768934819926	0.0258049412469672	0.143544838671695	NA	NA	NA
"ILMN_1807244"	-0.144379681439288	-1.10525532222877	5.37999065182066	-2.24745907123416	0.0258199282924043	0.143592200862045	NA	NA	NA
"ILMN_1666659"	0.0678124963374126	1.04812624417508	4.85724376990324	2.24719801684209	0.0258369275942973	0.143650727256113	NA	NA	NA
"ILMN_1790761"	0.139468663170794	1.10149936486762	5.24290230402224	2.24706916705451	0.025845321612426	0.143651067536311	NA	NA	NA
"ILMN_1792666"	-0.213588154974281	-1.1595685861148	8.31356297188171	-2.24699829456756	0.0258499396684526	0.143651067536311	NA	NA	NA
"ILMN_1663541"	0.200378485523543	1.14899975114834	9.90163019335907	2.24643087956247	0.0258869384139324	0.143820646575176	NA	NA	NA
"ILMN_1803317"	0.189085667554977	1.14004096657179	9.59411050607146	2.24625703037442	0.0258982836244697	0.143847652459999	NA	NA	NA
"ILMN_1815345"	-0.178730733616825	-1.13188762549129	8.59613863448115	-2.24598811341188	0.0259158413944377	0.143909142802054	NA	NA	NA
"ILMN_1657683"	0.310874345283983	1.24045925246758	7.87061232782744	2.24573934982468	0.0259320925762519	0.143963348776669	NA	NA	NA
"ILMN_1769508"	0.273697041594792	1.20890178613078	10.4446296939287	2.24553880518213	0.0259452001871577	0.143998744284596	NA	NA	NA
"ILMN_1759488"	0.141316334415328	1.1029109677742	5.22364579968197	2.24544320614364	0.0259514505792379	0.143998744284596	NA	NA	NA
"ILMN_1762764"	0.383673193031398	1.30465937581879	11.2979928804557	2.24511408347294	0.0259729790966106	0.144082162610455	NA	NA	NA
"ILMN_1695719"	0.210252562913249	1.15689069524819	11.4581203278668	2.24500203811905	0.0259803117401632	0.144086808910945	NA	NA	NA
"ILMN_1733443"	-0.2159534977722	-1.16147129374812	6.27503874887097	-2.24474878794109	0.0259968919754257	0.144117115632377	NA	NA	NA
"ILMN_1807926"	0.0675940788148688	1.04796757460006	4.92057353270899	2.24460769127892	0.0260061335444133	0.144117115632377	NA	NA	NA
"ILMN_1697349"	0.0845720882122755	1.06037318183237	4.94905078667666	2.24459867145019	0.0260067244237985	0.144117115632377	NA	NA	NA
"ILMN_1699937"	0.135555601616634	1.09851578580795	5.30092384712918	2.24442963619997	0.0260177999081362	0.144117115632377	NA	NA	NA
"ILMN_1653767"	0.109708553871006	1.07901023816489	5.17366016338622	2.24442263741157	0.0260182585695848	0.144117115632377	NA	NA	NA
"ILMN_1801421"	0.146508690954554	1.10688757030586	11.9235478124379	2.24400220276897	0.0260458244369672	0.144192626427228	NA	NA	NA
"ILMN_1768798"	-0.252862702280111	-1.19156917048621	6.5801501589899	-2.24397475799847	0.0260476247427216	0.144192626427228	NA	NA	NA
"ILMN_1654060"	-0.242481559481077	-1.18302581842371	9.63210932161908	-2.24390122439461	0.0260524488910477	0.144192626427228	NA	NA	NA
"ILMN_1680072"	-0.256230702377014	-1.19435416181739	5.79954193121291	-2.24381829560328	0.0260578903419923	0.144192626427228	NA	NA	NA
"ILMN_1769993"	0.105912632483146	1.07617495121799	5.13416300074194	2.24362945527772	0.0260702849747603	0.144225237376579	NA	NA	NA
"ILMN_1781565"	-0.225810333145177	-1.169433911924	7.73219914838726	-2.24296153514489	0.0261141654995758	0.144382717055306	NA	NA	NA
"ILMN_1787658"	-0.0787686379111106	-1.05611624454223	4.93217390065594	-2.24289963010255	0.0261182357491942	0.144382717055306	NA	NA	NA
"ILMN_1670925"	-0.22831319307283	-1.17146446554349	7.90428311645837	-2.24279257260076	0.0261252760729332	0.144382717055306	NA	NA	NA
"ILMN_1749343"	0.119599116175686	1.0864329318387	5.18637157886646	2.24275655231529	0.0261276452135847	0.144382717055306	NA	NA	NA
"ILMN_1701466"	0.152476905017449	1.11147608343517	10.8614747141958	2.24270109366381	0.0261312932283201	0.144382717055306	NA	NA	NA
"ILMN_1688765"	-0.104039059761398	-1.07477827118422	5.08785679487271	-2.24224150208542	0.0261615417901449	0.144473305744077	NA	NA	NA
"ILMN_1806818"	-0.119518738427188	-1.08637240442444	9.50343574840879	-2.24219479197303	0.0261646177789314	0.144473305744077	NA	NA	NA
"ILMN_1723232"	-0.292701436633875	-1.2249318080492	6.21213929224364	-2.24214117647704	0.0261681488946622	0.144473305744077	NA	NA	NA
"ILMN_1774330"	0.130708703359701	1.0948313894871	5.24720912485711	2.24205631770938	0.0261737385406349	0.144473305744077	NA	NA	NA
"ILMN_1750641"	-0.203123854953607	-1.15118831627094	7.18761358498608	-2.24165265523652	0.0262003420325254	0.14452846935489	NA	NA	NA
"ILMN_1692407"	0.169105728742742	1.12436132023076	5.43240250281506	2.24147370184373	0.0262121435446149	0.14452846935489	NA	NA	NA
"ILMN_1792744"	0.127216516158451	1.0921844458284	5.27313923002654	2.24141152500422	0.026216245030144	0.14452846935489	NA	NA	NA
"ILMN_1762084"	-0.318297208071018	-1.24685803171582	7.19077076042759	-2.24131882261167	0.0262223611675397	0.14452846935489	NA	NA	NA
"ILMN_1781884"	0.155981036543626	1.11417900543467	5.44414280405029	2.24131427376328	0.0262226613145756	0.14452846935489	NA	NA	NA
"ILMN_1679088"	-0.217924676241178	-1.16305931611111	12.3813510878018	-2.24131183449569	0.0262228222662023	0.14452846935489	NA	NA	NA
"ILMN_1653709"	-0.155033688066205	-1.11344761780452	9.90520056314745	-2.24101231093915	0.0262425924492169	0.144601507921865	NA	NA	NA
"ILMN_1795739"	0.198283581912695	1.14733252633707	5.9705496953117	2.23997996423406	0.02631083250819	0.144896282624217	NA	NA	NA
"ILMN_1764945"	-0.103458646935917	-1.07434596247843	10.0649840683944	-2.23981523133836	0.0263217359547801	0.144896282624217	NA	NA	NA
"ILMN_1707600"	-0.271392824322989	-1.20697251558109	6.17699229208673	-2.23973558291765	0.026327009187347	0.144896282624217	NA	NA	NA
